row_index,operands,actual,pred_col,iter,pred,A1,A2,P1,P2,error_type
900,"1000,9337,9236,9999","1000,9236,9337,9999",pred_iter_final,0,"1000,9237,9336,9999",9236,9337,9237,9336,swap_last_digit
905,"1000,9401,9709,9999","1000,9401,9709,9999",pred_iter_final,0,"1000,9409,9701,9999",9401,9709,9409,9701,swap_last_digit
906,"1000,9405,9201,9999","1000,9201,9405,9999",pred_iter_final,0,"1000,9205,9401,9999",9201,9405,9205,9401,swap_last_digit
911,"1000,9507,9404,9999","1000,9404,9507,9999",pred_iter_final,0,"1000,9407,9504,9999",9404,9507,9407,9504,swap_last_digit
913,"1000,9509,9405,9999","1000,9405,9509,9999",pred_iter_final,0,"1000,9409,9505,9999",9405,9509,9409,9505,swap_last_digit
921,"1000,9580,9685,9999","1000,9580,9685,9999",pred_iter_final,0,"1000,9585,9680,9999",9580,9685,9585,9680,swap_last_digit
925,"1000,9602,9803,9999","1000,9602,9803,9999",pred_iter_final,0,"1000,9603,9802,9999",9602,9803,9603,9802,swap_last_digit
926,"1000,9605,9000,9999","1000,9000,9605,9999",pred_iter_final,0,"1000,9005,9600,9999",9000,9605,9005,9600,swap_last_digit
928,"1000,9609,9201,9999","1000,9201,9609,9999",pred_iter_final,0,"1000,9209,9601,9999",9201,9609,9209,9601,swap_last_digit
955,"1000,9809,9407,9999","1000,9407,9809,9999",pred_iter_final,0,"1000,9409,9807,9999",9407,9809,9409,9807,swap_last_digit
953,"1000,9799,9597,9999","1000,9597,9799,9999",pred_iter_100,100,"9099,9599,9797,9699",9597,9799,9599,9797,swap_last_digit
20,"1000,1248,1649,9999","1000,1248,1649,9999",pred_iter_200,200,"1000,1249,1648,9999",1248,1649,1249,1648,swap_last_digit
36,"1000,1432,1637,9999","1000,1432,1637,9999",pred_iter_200,200,"1000,1437,1632,9999",1432,1637,1437,1632,swap_last_digit
40,"1000,1495,1796,9999","1000,1495,1796,9999",pred_iter_200,200,"1000,1496,1795,9999",1495,1796,1496,1795,swap_last_digit
85,"1000,1867,1560,9999","1000,1560,1867,9999",pred_iter_200,200,"1000,1567,1860,9999",1560,1867,1567,1860,swap_last_digit
113,"1000,2095,2999,9999","1000,2095,2999,9999",pred_iter_200,200,"2000,2099,2995,9999",2095,2999,2099,2995,swap_last_digit
134,"1000,2395,2599,9999","1000,2395,2599,9999",pred_iter_200,200,"1500,2399,2595,9999",2395,2599,2399,2595,swap_last_digit
137,"1000,2419,2212,9999","1000,2212,2419,9999",pred_iter_200,200,"1000,2219,2412,9999",2212,2419,2219,2412,swap_last_digit
163,"1000,2643,2745,9999","1000,2643,2745,9999",pred_iter_200,200,"1043,2645,2743,9999",2643,2745,2645,2743,swap_last_digit
180,"1000,2754,2550,9999","1000,2550,2754,9999",pred_iter_200,200,"1000,2554,2750,9999",2550,2754,2554,2750,swap_last_digit
195,"1000,2816,2917,9999","1000,2816,2917,9999",pred_iter_200,200,"1010,2817,2916,9999",2816,2917,2817,2916,swap_last_digit
219,"1000,2959,2655,9999","1000,2655,2959,9999",pred_iter_200,200,"2005,2659,2955,9999",2655,2959,2659,2955,swap_last_digit
247,"1000,3220,3325,9999","1000,3220,3325,9999",pred_iter_200,200,"1000,3225,3320,9999",3220,3325,3225,3320,swap_last_digit
253,"1000,3290,3897,9999","1000,3290,3897,9999",pred_iter_200,200,"1000,3297,3890,9999",3290,3897,3297,3890,swap_last_digit
260,"1000,3372,3473,9999","1000,3372,3473,9999",pred_iter_200,200,"1000,3373,3472,9999",3372,3473,3373,3472,swap_last_digit
290,"1000,3644,3440,9999","1000,3440,3644,9999",pred_iter_200,200,"1000,3444,3640,9999",3440,3644,3444,3640,swap_last_digit
297,"1000,3725,3321,9999","1000,3321,3725,9999",pred_iter_200,200,"1000,3325,3721,9999",3321,3725,3325,3721,swap_last_digit
300,"1000,3754,3955,9999","1000,3754,3955,9999",pred_iter_200,200,"1000,3755,3954,9999",3754,3955,3755,3954,swap_last_digit
427,"1000,4800,4909,9999","1000,4800,4909,9999",pred_iter_200,200,"1000,4809,4900,9999",4800,4909,4809,4900,swap_last_digit
460,"1000,4979,4675,9999","1000,4675,4979,9999",pred_iter_200,200,"1000,4679,4975,9999",4675,4979,4679,4975,swap_last_digit
483,"1000,5234,5436,9999","1000,5234,5436,9999",pred_iter_200,200,"1000,5236,5434,9999",5234,5436,5236,5434,swap_last_digit
561,"1000,5979,5678,9999","1000,5678,5979,9999",pred_iter_200,200,"1000,5679,5978,9999",5678,5979,5679,5978,swap_last_digit
576,"1000,6140,6348,9999","1000,6140,6348,9999",pred_iter_200,200,"1000,6148,6340,9999",6140,6348,6148,6340,swap_last_digit
601,"1000,6445,6749,9999","1000,6445,6749,9999",pred_iter_200,200,"1000,6449,6745,9999",6445,6749,6449,6745,swap_last_digit
604,"1000,6448,6347,9999","1000,6347,6448,9999",pred_iter_200,200,"1000,6348,6447,9999",6347,6448,6348,6447,swap_last_digit
627,"1000,6625,6422,9999","1000,6422,6625,9999",pred_iter_200,200,"1000,6425,6622,9699",6422,6625,6425,6622,swap_last_digit
631,"1000,6641,6942,9999","1000,6641,6942,9999",pred_iter_200,200,"1000,6642,6941,9999",6641,6942,6642,6941,swap_last_digit
648,"1000,6789,6488,9999","1000,6488,6789,9999",pred_iter_200,200,"1000,6489,6788,9799",6488,6789,6489,6788,swap_last_digit
667,"1000,6909,6602,9999","1000,6602,6909,9999",pred_iter_200,200,"1000,6609,6902,9999",6602,6909,6609,6902,swap_last_digit
675,"1000,6989,6883,9999","1000,6883,6989,9999",pred_iter_200,200,"1000,6889,6983,9999",6883,6989,6889,6983,swap_last_digit
701,"1000,7465,7569,9999","1000,7465,7569,9999",pred_iter_200,200,"1000,7469,7565,9999",7465,7569,7469,7565,swap_last_digit
711,"1000,7579,7473,9999","1000,7473,7579,9999",pred_iter_200,200,"1079,7479,7573,9999",7473,7579,7479,7573,swap_last_digit
721,"1000,7669,7566,9999","1000,7566,7669,9999",pred_iter_200,200,"1000,7569,7666,9669",7566,7669,7569,7666,swap_last_digit
729,"1000,7721,7825,9999","1000,7721,7825,9999",pred_iter_200,200,"1000,7725,7821,9999",7721,7825,7725,7821,swap_last_digit
730,"1000,7732,7833,9999","1000,7732,7833,9999",pred_iter_200,200,"1099,7733,7832,9999",7732,7833,7733,7832,swap_last_digit
754,"1000,7929,7126,9999","1000,7126,7929,9999",pred_iter_200,200,"1000,7129,7926,9999",7126,7929,7129,7926,swap_last_digit
761,"1000,7959,7856,9999","1000,7856,7959,9999",pred_iter_200,200,"1000,7859,7956,9999",7856,7959,7859,7956,swap_last_digit
767,"1000,7989,7786,9999","1000,7786,7989,9999",pred_iter_200,200,"1000,7789,7986,9999",7786,7989,7789,7986,swap_last_digit
795,"1000,8434,8938,9999","1000,8434,8938,9999",pred_iter_200,200,"1000,8438,8934,9999",8434,8938,8438,8934,swap_last_digit
835,"1000,8765,8868,9999","1000,8765,8868,9999",pred_iter_200,200,"1000,8768,8865,9999",8765,8868,8768,8865,swap_last_digit
860,"1000,8894,8997,9999","1000,8894,8997,9999",pred_iter_200,200,"1000,8897,8994,9999",8894,8997,8897,8994,swap_last_digit
867,"1000,8946,8741,9999","1000,8741,8946,9999",pred_iter_200,200,"1000,8746,8941,9999",8741,8946,8746,8941,swap_last_digit
946,"1000,9753,9854,9999","1000,9753,9854,9999",pred_iter_200,200,"1000,9754,9853,9994",9753,9854,9754,9853,swap_last_digit
958,"1000,9819,9312,9999","1000,9312,9819,9999",pred_iter_200,200,"1000,9319,9812,9999",9312,9819,9319,9812,swap_last_digit
966,"1000,9879,9578,9999","1000,9578,9879,9999",pred_iter_200,200,"1000,9579,9878,9999",9578,9879,9579,9878,swap_last_digit
992,"1000,9995,9893,9999","1000,9893,9995,9999",pred_iter_200,200,"1000,9895,9993,9930",9893,9995,9895,9993,swap_last_digit
2,"1000,1080,1985,9999","1000,1080,1985,9999",pred_iter_250,250,"1000,1085,1980,9999",1080,1985,1085,1980,swap_last_digit
7,"1000,1121,1526,9999","1000,1121,1526,9999",pred_iter_250,250,"1000,1126,1521,9999",1121,1526,1126,1521,swap_last_digit
14,"1000,1182,1586,9999","1000,1182,1586,9999",pred_iter_250,250,"1000,1186,1582,9999",1182,1586,1186,1582,swap_last_digit
17,"1000,1200,1501,9999","1000,1200,1501,9999",pred_iter_250,250,"1000,1201,1500,9999",1200,1501,1201,1500,swap_last_digit
19,"1000,1224,1528,9999","1000,1224,1528,9999",pred_iter_250,250,"1000,1228,1524,9999",1224,1528,1228,1524,swap_last_digit
21,"1000,1255,1856,9999","1000,1255,1856,9999",pred_iter_250,250,"1000,1256,1855,9999",1255,1856,1256,1855,swap_last_digit
26,"1000,1333,1736,9999","1000,1333,1736,9999",pred_iter_250,250,"1000,1336,1733,9999",1333,1736,1336,1733,swap_last_digit
32,"1000,1397,1999,9999","1000,1397,1999,9999",pred_iter_250,250,"1000,1399,1997,9999",1397,1999,1399,1997,swap_last_digit
33,"1000,1415,1817,9999","1000,1415,1817,9999",pred_iter_250,250,"1000,1417,1815,9999",1415,1817,1417,1815,swap_last_digit
34,"1000,1417,1311,9999","1000,1311,1417,9999",pred_iter_250,250,"1000,1317,1411,9999",1311,1417,1317,1411,swap_last_digit
35,"1000,1418,1619,9999","1000,1418,1619,9999",pred_iter_250,250,"1000,1419,1618,9999",1418,1619,1419,1618,swap_last_digit
36,"1000,1432,1637,9999","1000,1432,1637,9999",pred_iter_250,250,"1000,1437,1632,9999",1432,1637,1437,1632,swap_last_digit
45,"1000,1576,1978,9999","1000,1576,1978,9999",pred_iter_250,250,"1000,1578,1976,9999",1576,1978,1578,1976,swap_last_digit
48,"1000,1619,1210,9999","1000,1210,1619,9999",pred_iter_250,250,"1000,1219,1610,9999",1210,1619,1219,1610,swap_last_digit
49,"1000,1645,1748,9999","1000,1645,1748,9999",pred_iter_250,250,"1000,1648,1745,9999",1645,1748,1648,1745,swap_last_digit
53,"1000,1676,1877,9999","1000,1676,1877,9999",pred_iter_250,250,"1000,1677,1876,9999",1676,1877,1677,1876,swap_last_digit
56,"1000,1712,1111,9999","1000,1111,1712,9999",pred_iter_250,250,"1000,1112,1711,9999",1111,1712,1112,1711,swap_last_digit
58,"1000,1714,1511,9999","1000,1511,1714,9999",pred_iter_250,250,"1000,1514,1711,9999",1511,1714,1514,1711,swap_last_digit
67,"1000,1776,1978,9999","1000,1776,1978,9999",pred_iter_250,250,"1778,1778,1976,9999",1776,1978,1778,1976,swap_last_digit
80,"1000,1855,1958,9999","1000,1855,1958,9999",pred_iter_250,250,"1000,1858,1955,9999",1855,1958,1858,1955,swap_last_digit
85,"1000,1867,1560,9999","1000,1560,1867,9999",pred_iter_250,250,"1000,1567,1860,9999",1560,1867,1567,1860,swap_last_digit
88,"1000,1884,1989,9999","1000,1884,1989,9999",pred_iter_250,250,"1000,1889,1984,9999",1884,1989,1889,1984,swap_last_digit
124,"1000,2353,2457,9999","1000,2353,2457,9999",pred_iter_250,250,"1000,2357,2453,9999",2353,2457,2357,2453,swap_last_digit
126,"1000,2363,2468,9999","1000,2363,2468,9999",pred_iter_250,250,"1000,2368,2463,9999",2363,2468,2368,2463,swap_last_digit
127,"1000,2371,2873,9999","1000,2371,2873,9999",pred_iter_250,250,"1000,2373,2871,9999",2371,2873,2373,2871,swap_last_digit
133,"1000,2395,2596,9999","1000,2395,2596,9999",pred_iter_250,250,"1000,2396,2595,9999",2395,2596,2396,2595,swap_last_digit
134,"1000,2395,2599,9999","1000,2395,2599,9999",pred_iter_250,250,"1000,2399,2595,9999",2395,2599,2399,2595,swap_last_digit
138,"1000,2420,2825,9999","1000,2420,2825,9999",pred_iter_250,250,"1000,2425,2820,9999",2420,2825,2425,2820,swap_last_digit
141,"1000,2461,2565,9999","1000,2461,2565,9999",pred_iter_250,250,"1000,2465,2561,9999",2461,2565,2465,2561,swap_last_digit
142,"1000,2486,2889,9999","1000,2486,2889,9999",pred_iter_250,250,"1000,2489,2886,9999",2486,2889,2489,2886,swap_last_digit
150,"1000,2584,2081,9999","1000,2081,2584,9999",pred_iter_250,250,"2081,2084,2581,9999",2081,2584,2084,2581,swap_last_digit
157,"1000,2619,2415,9999","1000,2415,2619,9999",pred_iter_250,250,"1000,2419,2615,9999",2415,2619,2419,2615,swap_last_digit
159,"1000,2624,2826,9999","1000,2624,2826,9999",pred_iter_250,250,"1000,2626,2824,9999",2624,2826,2626,2824,swap_last_digit
186,"1000,2781,2983,9999","1000,2781,2983,9999",pred_iter_250,250,"1000,2783,2981,9999",2781,2983,2783,2981,swap_last_digit
201,"1000,2856,2958,9999","1000,2856,2958,9999",pred_iter_250,250,"1000,2858,2956,9999",2856,2958,2858,2956,swap_last_digit
205,"1000,2878,2173,9999","1000,2173,2878,9999",pred_iter_250,250,"1000,2178,2873,9999",2173,2878,2178,2873,swap_last_digit
226,"1000,2984,2680,9999","1000,2680,2984,9999",pred_iter_250,250,"1000,2684,2980,9999",2680,2984,2684,2980,swap_last_digit
243,"1000,3185,3387,9999","1000,3185,3387,9999",pred_iter_250,250,"1000,3187,3385,9999",3185,3387,3187,3385,swap_last_digit
244,"1000,3188,3589,9999","1000,3188,3589,9999",pred_iter_250,250,"3189,3189,3588,9999",3188,3589,3189,3588,swap_last_digit
246,"1000,3210,3616,9999","1000,3210,3616,9999",pred_iter_250,250,"1000,3216,3610,9999",3210,3616,3216,3610,swap_last_digit
247,"1000,3220,3325,9999","1000,3220,3325,9999",pred_iter_250,250,"1000,3225,3320,9999",3220,3325,3225,3320,swap_last_digit
251,"1000,3263,3868,9999","1000,3263,3868,9999",pred_iter_250,250,"1000,3268,3863,9999",3263,3868,3268,3863,swap_last_digit
264,"1000,3455,3857,9999","1000,3455,3857,9999",pred_iter_250,250,"1000,3457,3855,9999",3455,3857,3457,3855,swap_last_digit
278,"1000,3586,3788,9999","1000,3586,3788,9999",pred_iter_250,250,"1000,3588,3786,9999",3586,3788,3588,3786,swap_last_digit
279,"1000,3587,3689,9999","1000,3587,3689,9999",pred_iter_250,250,"1000,3589,3687,9999",3587,3689,3589,3687,swap_last_digit
300,"1000,3754,3955,9999","1000,3754,3955,9999",pred_iter_250,250,"1000,3755,3954,9999",3754,3955,3755,3954,swap_last_digit
304,"1000,3778,3879,9999","1000,3778,3879,9999",pred_iter_250,250,"1000,3779,3878,9999",3778,3879,3779,3878,swap_last_digit
321,"1000,3875,3271,9999","1000,3271,3875,9999",pred_iter_250,250,"1000,3275,3871,9999",3271,3875,3275,3871,swap_last_digit
355,"1000,4203,4804,9999","1000,4203,4804,9999",pred_iter_250,250,"1003,4204,4803,9999",4203,4804,4204,4803,swap_last_digit
362,"1000,4251,4852,9999","1000,4251,4852,9999",pred_iter_250,250,"1000,4252,4851,9999",4251,4852,4252,4851,swap_last_digit
368,"1000,4322,4523,9999","1000,4322,4523,9999",pred_iter_250,250,"1000,4323,4522,9999",4322,4523,4323,4522,swap_last_digit
384,"1000,4451,4656,9999","1000,4451,4656,9999",pred_iter_250,250,"1000,4456,4651,9999",4451,4656,4456,4651,swap_last_digit
387,"1000,4500,4705,9999","1000,4500,4705,9999",pred_iter_250,250,"1000,4505,4700,9999",4500,4705,4505,4700,swap_last_digit
390,"1000,4525,4629,9999","1000,4525,4629,9999",pred_iter_250,250,"1000,4529,4625,9999",4525,4629,4529,4625,swap_last_digit
391,"1000,4525,4728,9999","1000,4525,4728,9999",pred_iter_250,250,"1000,4528,4725,9999",4525,4728,4528,4725,swap_last_digit
392,"1000,4538,4639,9999","1000,4538,4639,9999",pred_iter_250,250,"1000,4539,4638,9999",4538,4639,4539,4638,swap_last_digit
396,"1000,4586,4284,9999","1000,4284,4586,9999",pred_iter_250,250,"1000,4286,4584,9999",4284,4586,4286,4584,swap_last_digit
399,"1000,4594,4697,9999","1000,4594,4697,9999",pred_iter_250,250,"1000,4597,4694,9999",4594,4697,4597,4694,swap_last_digit
403,"1000,4685,4988,9999","1000,4685,4988,9999",pred_iter_250,250,"1000,4688,4985,9999",4685,4988,4688,4985,swap_last_digit
413,"1000,4742,4340,9999","1000,4340,4742,9999",pred_iter_250,250,"1000,4342,4740,9999",4340,4742,4342,4740,swap_last_digit
415,"1000,4744,4341,9999","1000,4341,4744,9999",pred_iter_250,250,"1000,4344,4741,9999",4341,4744,4344,4741,swap_last_digit
418,"1000,4749,4346,9999","1000,4346,4749,9999",pred_iter_250,250,"1000,4349,4746,9999",4346,4749,4349,4746,swap_last_digit
426,"1000,4794,4693,9999","1000,4693,4794,9999",pred_iter_250,250,"1000,4694,4793,9999",4693,4794,4694,4793,swap_last_digit
480,"1000,5227,5628,9999","1000,5227,5628,9999",pred_iter_250,250,"1000,5228,5627,9999",5227,5628,5228,5627,swap_last_digit
485,"1000,5288,5689,9999","1000,5288,5689,9999",pred_iter_250,250,"1000,5289,5688,9999",5288,5689,5289,5688,swap_last_digit
492,"1000,5380,5581,9999","1000,5380,5581,9999",pred_iter_250,250,"1000,5381,5580,9999",5380,5581,5381,5580,swap_last_digit
493,"1000,5382,5687,9999","1000,5382,5687,9999",pred_iter_250,250,"1000,5387,5682,9999",5382,5687,5387,5682,swap_last_digit
500,"1000,5516,5819,9999","1000,5516,5819,9999",pred_iter_250,250,"1000,5519,5816,9999",5516,5819,5519,5816,swap_last_digit
505,"1000,5547,5245,9999","1000,5245,5547,9999",pred_iter_250,250,"1000,5247,5545,9999",5245,5547,5247,5545,swap_last_digit
510,"1000,5580,5789,9999","1000,5580,5789,9999",pred_iter_250,250,"1009,5589,5780,9999",5580,5789,5589,5780,swap_last_digit
512,"1000,5587,5988,9999","1000,5587,5988,9999",pred_iter_250,250,"1000,5588,5987,9999",5587,5988,5588,5987,swap_last_digit
514,"1000,5628,5522,9999","1000,5522,5628,9999",pred_iter_250,250,"1000,5528,5622,9999",5522,5628,5528,5622,swap_last_digit
517,"1000,5644,5847,9999","1000,5644,5847,9999",pred_iter_250,250,"1000,5647,5844,9999",5644,5847,5647,5844,swap_last_digit
518,"1000,5652,5758,9999","1000,5652,5758,9999",pred_iter_250,250,"1000,5658,5752,9999",5652,5758,5658,5752,swap_last_digit
520,"1000,5675,5271,9999","1000,5271,5675,9999",pred_iter_250,250,"1009,5275,5671,9999",5271,5675,5275,5671,swap_last_digit
522,"1000,5679,5575,9999","1000,5575,5679,9999",pred_iter_250,250,"1000,5579,5675,9999",5575,5679,5579,5675,swap_last_digit
523,"1000,5684,5789,9999","1000,5684,5789,9999",pred_iter_250,250,"1000,5689,5784,9999",5684,5789,5689,5784,swap_last_digit
535,"1000,5761,5865,9999","1000,5761,5865,9999",pred_iter_250,250,"1000,5765,5861,9999",5761,5865,5765,5861,swap_last_digit
546,"1000,5849,5748,9999","1000,5748,5849,9999",pred_iter_250,250,"1000,5749,5848,9999",5748,5849,5749,5848,swap_last_digit
560,"1000,5977,5870,9999","1000,5870,5977,9999",pred_iter_250,250,"1000,5877,5970,9999",5870,5977,5877,5970,swap_last_digit
569,"1000,6043,6446,9999","1000,6043,6446,9999",pred_iter_250,250,"1043,6046,6443,9999",6043,6446,6046,6443,swap_last_digit
572,"1000,6065,6868,9999","1000,6065,6868,9999",pred_iter_250,250,"1000,6068,6865,9999",6065,6868,6068,6865,swap_last_digit
576,"1000,6140,6348,9999","1000,6140,6348,9999",pred_iter_250,250,"1000,6148,6340,9999",6140,6348,6148,6340,swap_last_digit
580,"1000,6180,6687,9999","1000,6180,6687,9999",pred_iter_250,250,"1000,6187,6680,9999",6180,6687,6187,6680,swap_last_digit
584,"1000,6255,6757,9999","1000,6255,6757,9999",pred_iter_250,250,"1000,6257,6755,9999",6255,6757,6257,6755,swap_last_digit
590,"1000,6361,6260,9999","1000,6260,6361,9999",pred_iter_250,250,"1000,6261,6360,9999",6260,6361,6261,6360,swap_last_digit
591,"1000,6363,6160,9999","1000,6160,6363,9999",pred_iter_250,250,"1000,6163,6360,9999",6160,6363,6163,6360,swap_last_digit
592,"1000,6364,6967,9999","1000,6364,6967,9999",pred_iter_250,250,"1000,6367,6964,9999",6364,6967,6367,6964,swap_last_digit
594,"1000,6373,6674,9999","1000,6373,6674,9999",pred_iter_250,250,"1000,6374,6673,9999",6373,6674,6374,6673,swap_last_digit
599,"1000,6441,6549,9999","1000,6441,6549,9999",pred_iter_250,250,"1000,6449,6541,9999",6441,6549,6449,6541,swap_last_digit
607,"1000,6487,6889,9999","1000,6487,6889,9999",pred_iter_250,250,"1000,6489,6887,9999",6487,6889,6489,6887,swap_last_digit
609,"1000,6498,6799,9999","1000,6498,6799,9999",pred_iter_250,250,"1000,6499,6798,9999",6498,6799,6499,6798,swap_last_digit
617,"1000,6546,6747,9999","1000,6546,6747,9999",pred_iter_250,250,"1000,6547,6746,9999",6546,6747,6547,6746,swap_last_digit
619,"1000,6548,6649,9999","1000,6548,6649,9999",pred_iter_250,250,"1000,6549,6648,9999",6548,6649,6549,6648,swap_last_digit
621,"1000,6565,6868,9999","1000,6565,6868,9999",pred_iter_250,250,"1000,6568,6865,9999",6565,6868,6568,6865,swap_last_digit
622,"1000,6566,6769,9999","1000,6566,6769,9999",pred_iter_250,250,"1000,6569,6766,9999",6566,6769,6569,6766,swap_last_digit
624,"1000,6586,6687,9999","1000,6586,6687,9999",pred_iter_250,250,"1000,6587,6686,9999",6586,6687,6587,6686,swap_last_digit
636,"1000,6681,6884,9999","1000,6681,6884,9999",pred_iter_250,250,"1000,6684,6881,9999",6681,6884,6684,6881,swap_last_digit
638,"1000,6692,6894,9999","1000,6692,6894,9999",pred_iter_250,250,"1000,6694,6892,6994",6692,6894,6694,6892,swap_last_digit
644,"1000,6785,6989,9999","1000,6785,6989,9999",pred_iter_250,250,"1000,6789,6985,9999",6785,6989,6789,6985,swap_last_digit
646,"1000,6787,6680,9999","1000,6680,6787,9999",pred_iter_250,250,"1000,6687,6780,9999",6680,6787,6687,6780,swap_last_digit
659,"1000,6880,6987,9999","1000,6880,6987,9999",pred_iter_250,250,"1000,6887,6980,9999",6880,6987,6887,6980,swap_last_digit
660,"1000,6881,6984,9999","1000,6881,6984,9999",pred_iter_250,250,"1000,6884,6981,9999",6881,6984,6884,6981,swap_last_digit
681,"1000,7082,7186,9999","1000,7082,7186,9999",pred_iter_250,250,"1082,7086,7182,7999",7082,7186,7086,7182,swap_last_digit
689,"1000,7267,7160,9999","1000,7160,7267,9999",pred_iter_250,250,"1000,7167,7260,9999",7160,7267,7167,7260,swap_last_digit
692,"1000,7361,7767,9999","1000,7361,7767,9999",pred_iter_250,250,"1000,7367,7761,9999",7361,7767,7367,7761,swap_last_digit
694,"1000,7372,7574,9999","1000,7372,7574,9999",pred_iter_250,250,"1000,7374,7572,7999",7372,7574,7374,7572,swap_last_digit
695,"1000,7398,7499,9999","1000,7398,7499,9999",pred_iter_250,250,"1009,7399,7498,7999",7398,7499,7399,7498,swap_last_digit
705,"1000,7484,7588,9999","1000,7484,7588,9999",pred_iter_250,250,"1000,7488,7584,9999",7484,7588,7488,7584,swap_last_digit
718,"1000,7652,7756,9999","1000,7652,7756,9999",pred_iter_250,250,"1008,7656,7752,9999",7652,7756,7656,7752,swap_last_digit
719,"1000,7659,7355,9999","1000,7355,7659,9999",pred_iter_250,250,"1000,7359,7655,9999",7355,7659,7359,7655,swap_last_digit
723,"1000,7676,7878,9999","1000,7676,7878,9999",pred_iter_250,250,"1000,7678,7876,9999",7676,7878,7678,7876,swap_last_digit
729,"1000,7721,7825,9999","1000,7721,7825,9999",pred_iter_250,250,"1000,7725,7821,9999",7721,7825,7725,7821,swap_last_digit
