5403,3187,4595,2797=2797,3187,4595,5403$
5556,8255,1378,3986=1378,3986,5556,8255$
6973,4845,1015,8540=1015,4845,6973,8540$
7149,1240,4613,8080=1240,4613,7149,8080$
3638,5223,7368,4784=3638,4784,5223,7368$
2741,6320,5153,9849=2741,5153,6320,9849$
5348,4193,1641,2165=1641,2165,4193,5348$
5677,4171,8783,9130=4171,5677,8783,9130$
2259,8406,4307,1868=1868,2259,4307,8406$
5917,4163,3780,9070=3780,4163,5917,9070$
7747,5546,6832,1117=1117,5546,6832,7747$
7419,2185,4673,1428=1428,2185,4673,7419$
9693,7301,2558,6006=2558,6006,7301,9693$
5854,1607,8417,3127=1607,3127,5854,8417$
9805,4228,6197,3918=3918,4228,6197,9805$
9988,5648,7198,3504=3504,5648,7198,9988$
9968,6610,7147,3815=3815,6610,7147,9968$
5060,1301,8227,3404=1301,3404,5060,8227$
8545,3743,5432,7337=3743,5432,7337,8545$
6001,9903,3281,7627=3281,6001,7627,9903$
1460,7513,4496,2941=1460,2941,4496,7513$
4128,5648,6773,8305=4128,5648,6773,8305$
5857,9626,1477,2829=1477,2829,5857,9626$
5138,2487,4253,6741=2487,4253,5138,6741$
1350,9915,6470,2423=1350,2423,6470,9915$
4788,9985,3276,6454=3276,4788,6454,9985$
4454,3906,9218,2920=2920,3906,4454,9218$
4550,3197,7240,5947=3197,4550,5947,7240$
7201,5017,6466,8736=5017,6466,7201,8736$
2566,1628,3731,5751=1628,2566,3731,5751$
3514,2458,9403,4186=2458,3514,4186,9403$
5795,8661,1954,3118=1954,3118,5795,8661$
8331,7048,2503,3527=2503,3527,7048,8331$
3072,6550,7162,5565=3072,5565,6550,7162$
5922,2203,4738,9290=2203,4738,5922,9290$
2383,7110,6012,5883=2383,5883,6012,7110$
1654,6565,7316,9528=1654,6565,7316,9528$
1327,3478,4700,9796=1327,3478,4700,9796$
9382,1812,5116,7217=1812,5116,7217,9382$
1213,5661,9801,8249=1213,5661,8249,9801$
8231,5484,1528,7139=1528,5484,7139,8231$
5101,6300,4837,9345=4837,5101,6300,9345$
3862,1371,2237,6573=1371,2237,3862,6573$
6120,1634,2824,4199=1634,2824,4199,6120$
3674,1484,4669,5550=1484,3674,4669,5550$
2823,6147,8626,3668=2823,3668,6147,8626$
2156,7488,9723,5772=2156,5772,7488,9723$
7464,6132,4440,5627=4440,5627,6132,7464$
7488,9837,5661,3015=3015,5661,7488,9837$
2539,8451,7416,4565=2539,4565,7416,8451$
1175,4128,6522,9939=1175,4128,6522,9939$
7623,3374,6391,2526=2526,3374,6391,7623$
7228,3158,9235,2676=2676,3158,7228,9235$
3375,7337,4307,1215=1215,3375,4307,7337$
5930,4785,3838,1890=1890,3838,4785,5930$
9602,2894,8441,6517=2894,6517,8441,9602$
5725,8088,3911,6748=3911,5725,6748,8088$
3983,1766,5144,7996=1766,3983,5144,7996$
5346,3877,9776,6548=3877,5346,6548,9776$
9929,6963,5932,8374=5932,6963,8374,9929$
4458,1754,8701,5502=1754,4458,5502,8701$
8376,6580,1930,2804=1930,2804,6580,8376$
8834,5399,6816,4811=4811,5399,6816,8834$
6641,9718,1758,5081=1758,5081,6641,9718$
9029,5098,2262,7322=2262,5098,7322,9029$
7433,8010,2488,6967=2488,6967,7433,8010$
3384,8698,5662,2579=2579,3384,5662,8698$
8798,7248,1627,6243=1627,6243,7248,8798$
8870,6961,7538,5311=5311,6961,7538,8870$
8501,4649,5076,2553=2553,4649,5076,8501$
5891,1684,6346,8614=1684,5891,6346,8614$
5972,1065,3187,6781=1065,3187,5972,6781$
9248,5793,7161,2505=2505,5793,7161,9248$
1129,7853,5299,9691=1129,5299,7853,9691$
5472,4375,9838,6055=4375,5472,6055,9838$
3366,6939,1676,5112=1676,3366,5112,6939$
7977,8601,2316,5441=2316,5441,7977,8601$
2336,5113,7757,8213=2336,5113,7757,8213$
4591,2623,8763,1029=1029,2623,4591,8763$
9739,6536,7368,1957=1957,6536,7368,9739$
9017,6669,4464,2156=2156,4464,6669,9017$
2401,1190,5070,7068=1190,2401,5070,7068$
9120,7493,8813,6920=6920,7493,8813,9120$
2700,9006,7122,4481=2700,4481,7122,9006$
2669,3685,7211,4404=2669,3685,4404,7211$
7951,3696,4111,1761=1761,3696,4111,7951$
4572,7956,1870,9422=1870,4572,7956,9422$
3599,8005,7696,1868=1868,3599,7696,8005$
1074,2155,3412,6068=1074,2155,3412,6068$
5412,2963,1406,6639=1406,2963,5412,6639$
8194,7455,3679,9220=3679,7455,8194,9220$
9001,3132,1254,7014=1254,3132,7014,9001$
1593,3271,4784,2224=1593,2224,3271,4784$
6066,8647,1897,3565=1897,3565,6066,8647$
1702,8356,4518,7455=1702,4518,7455,8356$
4321,2913,7038,1497=1497,2913,4321,7038$
3450,6877,1469,9496=1469,3450,6877,9496$
8090,3287,1668,4929=1668,3287,4929,8090$
2957,8160,6054,3452=2957,3452,6054,8160$
7882,4122,1084,5910=1084,4122,5910,7882$
9506,2920,6047,1343=1343,2920,6047,9506$
7224,6289,9795,5074=5074,6289,7224,9795$
1564,5458,6955,3369=1564,3369,5458,6955$
2710,7129,9144,1666=1666,2710,7129,9144$
6955,5296,3217,4870=3217,4870,5296,6955$
8707,4307,2476,1898=1898,2476,4307,8707$
8528,5272,2644,4901=2644,4901,5272,8528$
8587,4478,7546,5269=4478,5269,7546,8587$
9469,1090,8674,5711=1090,5711,8674,9469$
7976,3802,6991,1157=1157,3802,6991,7976$
2335,9649,6603,1516=1516,2335,6603,9649$
1578,5534,6614,3824=1578,3824,5534,6614$
5756,1022,2074,6597=1022,2074,5756,6597$
8427,4546,1778,7045=1778,4546,7045,8427$
3764,5411,7998,6203=3764,5411,6203,7998$
8367,7818,4595,3090=3090,4595,7818,8367$
8641,1897,9120,7073=1897,7073,8641,9120$
8281,2245,4200,9695=2245,4200,8281,9695$
6264,7250,9462,1092=1092,6264,7250,9462$
4540,5742,2813,6887=2813,4540,5742,6887$
9970,8276,4343,1443=1443,4343,8276,9970$
6658,5427,9483,1213=1213,5427,6658,9483$
5396,4725,8302,7153=4725,5396,7153,8302$
9067,1774,7225,4613=1774,4613,7225,9067$
9118,4029,1054,5139=1054,4029,5139,9118$
4533,6202,7482,5997=4533,5997,6202,7482$
3334,5837,9172,6718=3334,5837,6718,9172$
2542,7543,5100,4023=2542,4023,5100,7543$
3467,2202,7511,5822=2202,3467,5822,7511$
7338,5103,4102,9184=4102,5103,7338,9184$
6979,7775,1697,3236=1697,3236,6979,7775$
2434,3645,8428,9128=2434,3645,8428,9128$
5276,2258,8639,1352=1352,2258,5276,8639$
1683,6937,2733,4327=1683,2733,4327,6937$
7517,6813,1586,8038=1586,6813,7517,8038$
7131,8016,4611,2715=2715,4611,7131,8016$
6799,1254,5822,2565=1254,2565,5822,6799$
2072,8153,6106,1057=1057,2072,6106,8153$
1447,3918,5507,6064=1447,3918,5507,6064$
6060,1064,9937,8364=1064,6060,8364,9937$
5344,7655,9187,8885=5344,7655,8885,9187$
6280,8224,1620,4964=1620,4964,6280,8224$
9226,8404,3907,5330=3907,5330,8404,9226$
5752,1889,4715,8071=1889,4715,5752,8071$
4872,9313,5537,8732=4872,5537,8732,9313$
2778,5460,8559,6033=2778,5460,6033,8559$
9943,5698,2877,6428=2877,5698,6428,9943$
1256,2560,4669,3390=1256,2560,3390,4669$
6173,2951,9705,4467=2951,4467,6173,9705$
8610,1843,7062,9101=1843,7062,8610,9101$
5718,8262,1265,6288=1265,5718,6288,8262$
3432,4788,6220,5090=3432,4788,5090,6220$
2270,3353,9147,7745=2270,3353,7745,9147$
2605,1352,8327,6854=1352,2605,6854,8327$
8784,1674,4906,5963=1674,4906,5963,8784$
7244,3807,5712,6171=3807,5712,6171,7244$
4185,8725,3125,5148=3125,4185,5148,8725$
5658,3453,4558,7089=3453,4558,5658,7089$
9824,7980,3547,6685=3547,6685,7980,9824$
1542,7530,2487,8023=1542,2487,7530,8023$
2501,8811,9729,6986=2501,6986,8811,9729$
3000,6718,1682,2581=1682,2581,3000,6718$
2419,1116,3617,7288=1116,2419,3617,7288$
9996,8491,3943,6691=3943,6691,8491,9996$
6671,5923,9781,4029=4029,5923,6671,9781$
3935,6534,1064,2329=1064,2329,3935,6534$
2128,8105,1004,4380=1004,2128,4380,8105$
8023,9459,4529,5370=4529,5370,8023,9459$
3397,2086,5387,8325=2086,3397,5387,8325$
6634,1623,8048,7204=1623,6634,7204,8048$
5070,7605,8651,6368=5070,6368,7605,8651$
4535,3175,2015,6496=2015,3175,4535,6496$
5984,7880,1949,3750=1949,3750,5984,7880$
9334,6487,3873,5463=3873,5463,6487,9334$
4458,6388,9273,2986=2986,4458,6388,9273$
3790,5877,9628,1658=1658,3790,5877,9628$
4193,6164,3795,8488=3795,4193,6164,8488$
2579,3593,8504,9509=2579,3593,8504,9509$
1109,7530,3321,5929=1109,3321,5929,7530$
1161,2825,5904,7183=1161,2825,5904,7183$
6118,1306,8078,7312=1306,6118,7312,8078$
5707,9668,7285,1918=1918,5707,7285,9668$
8587,6476,3718,1459=1459,3718,6476,8587$
6036,9145,4811,2024=2024,4811,6036,9145$
7673,9229,3122,8148=3122,7673,8148,9229$
7930,1691,2491,3980=1691,2491,3980,7930$
7519,2186,1759,3150=1759,2186,3150,7519$
2650,5101,1996,7612=1996,2650,5101,7612$
6190,7631,1564,3999=1564,3999,6190,7631$
1503,9016,2794,6651=1503,2794,6651,9016$
6514,8027,7900,1497=1497,6514,7900,8027$
3722,6760,7931,4399=3722,4399,6760,7931$
7496,5125,1945,3218=1945,3218,5125,7496$
8015,1220,2258,5190=1220,2258,5190,8015$
2398,3223,7309,9450=2398,3223,7309,9450$
9856,6429,8677,3810=3810,6429,8677,9856$
1141,7329,5205,8037=1141,5205,7329,8037$
6982,2040,3985,8065=2040,3985,6982,8065$
1197,3331,4467,2969=1197,2969,3331,4467$
3331,9483,1882,6772=1882,3331,6772,9483$
8603,3104,1246,7460=1246,3104,7460,8603$
7894,1713,4726,3557=1713,3557,4726,7894$
5518,3607,4861,9530=3607,4861,5518,9530$
1413,3530,5226,4252=1413,3530,4252,5226$
8219,7653,2266,9367=2266,7653,8219,9367$
5056,3969,6477,8573=3969,5056,6477,8573$
2130,3077,7787,8829=2130,3077,7787,8829$
9943,8618,6511,4418=4418,6511,8618,9943$
8751,5252,3872,9538=3872,5252,8751,9538$
9802,4030,8375,3832=3832,4030,8375,9802$
6290,5830,8861,2990=2990,5830,6290,8861$
2666,9807,3140,5242=2666,3140,5242,9807$
6260,8461,9893,5744=5744,6260,8461,9893$
4979,7586,1888,2201=1888,2201,4979,7586$
5718,6673,8473,1402=1402,5718,6673,8473$
3523,1850,2130,9894=1850,2130,3523,9894$
7865,4199,6733,1900=1900,4199,6733,7865$
5615,2898,1423,4638=1423,2898,4638,5615$
4959,7158,8678,3584=3584,4959,7158,8678$
5843,3381,2473,7089=2473,3381,5843,7089$
5559,1670,4561,7264=1670,4561,5559,7264$
9675,3938,4455,7544=3938,4455,7544,9675$
3714,4920,2276,5068=2276,3714,4920,5068$
9058,4053,8724,6184=4053,6184,8724,9058$
2171,5728,3691,6360=2171,3691,5728,6360$
5886,3791,9197,4493=3791,4493,5886,9197$
8816,6982,7610,4585=4585,6982,7610,8816$
4904,9894,5437,8441=4904,5437,8441,9894$
3324,4820,5860,1828=1828,3324,4820,5860$
3889,9060,8658,1974=1974,3889,8658,9060$
3526,9685,5966,1595=1595,3526,5966,9685$
8592,2251,3392,1432=1432,2251,3392,8592$
1430,7666,6437,2908=1430,2908,6437,7666$
4234,5777,9852,6375=4234,5777,6375,9852$
9399,5736,7545,2103=2103,5736,7545,9399$
7920,3260,5026,8784=3260,5026,7920,8784$
8128,6367,7729,3682=3682,6367,7729,8128$
5119,2652,9313,6664=2652,5119,6664,9313$
2541,9901,8991,1954=1954,2541,8991,9901$
8361,6728,3467,5425=3467,5425,6728,8361$
5850,1453,6174,4835=1453,4835,5850,6174$
6009,8822,5358,3700=3700,5358,6009,8822$
8443,3924,2895,7120=2895,3924,7120,8443$
2035,8326,6935,9140=2035,6935,8326,9140$
8099,4884,2441,1422=1422,2441,4884,8099$
1362,9351,5440,4221=1362,4221,5440,9351$
9129,5590,6310,2022=2022,5590,6310,9129$
6075,7359,4234,2760=2760,4234,6075,7359$
8262,4214,2692,5424=2692,4214,5424,8262$
4126,6693,3552,9303=3552,4126,6693,9303$
6685,3824,9288,7483=3824,6685,7483,9288$
9205,7209,2350,4168=2350,4168,7209,9205$
9604,5486,1043,6730=1043,5486,6730,9604$
2463,9073,8316,4392=2463,4392,8316,9073$
7574,1599,2472,8136=1599,2472,7574,8136$
9526,7005,2167,1637=1637,2167,7005,9526$
6436,8034,5805,4142=4142,5805,6436,8034$
6884,4376,1041,9289=1041,4376,6884,9289$
4955,5727,8752,7522=4955,5727,7522,8752$
4014,3811,8472,7805=3811,4014,7805,8472$
7532,4588,3546,6583=3546,4588,6583,7532$
7227,4599,5747,8980=4599,5747,7227,8980$
7190,9384,3305,8874=3305,7190,8874,9384$
9772,6183,5293,1952=1952,5293,6183,9772$
4836,1825,8539,9596=1825,4836,8539,9596$
5874,3072,2464,8776=2464,3072,5874,8776$
8714,3461,7813,2311=2311,3461,7813,8714$
6326,5802,4624,9329=4624,5802,6326,9329$
3612,1405,6446,9903=1405,3612,6446,9903$
2441,4464,7092,1046=1046,2441,4464,7092$
5898,7086,8964,2782=2782,5898,7086,8964$
4068,1201,2836,6210=1201,2836,4068,6210$
1752,3178,6122,2844=1752,2844,3178,6122$
2796,1995,9401,4795=1995,2796,4795,9401$
8310,3509,5726,9192=3509,5726,8310,9192$
8090,2560,5190,9916=2560,5190,8090,9916$
2013,6159,4724,1899=1899,2013,4724,6159$
1222,8396,2003,5496=1222,2003,5496,8396$
5135,4712,1216,8828=1216,4712,5135,8828$
7366,9751,5456,3969=3969,5456,7366,9751$
9147,2850,8209,1296=1296,2850,8209,9147$
6674,3655,1312,9666=1312,3655,6674,9666$
2283,6813,8984,1164=1164,2283,6813,8984$
5372,3600,6421,4406=3600,4406,5372,6421$
7954,6921,1582,8792=1582,6921,7954,8792$
5212,7143,9214,3160=3160,5212,7143,9214$
2102,4972,1559,5599=1559,2102,4972,5599$
5332,9867,4328,6114=4328,5332,6114,9867$
2057,6163,7380,5427=2057,5427,6163,7380$
2060,4385,1104,7689=1104,2060,4385,7689$
8808,2411,9560,5707=2411,5707,8808,9560$
4836,5357,6590,7268=4836,5357,6590,7268$
4032,8182,7454,6357=4032,6357,7454,8182$
2079,9589,1442,5324=1442,2079,5324,9589$
7095,2939,6253,5334=2939,5334,6253,7095$
9177,2006,8753,4543=2006,4543,8753,9177$
6268,1667,8398,3644=1667,3644,6268,8398$
2391,9407,3019,7719=2391,3019,7719,9407$
6832,5224,3007,4504=3007,4504,5224,6832$
2970,9747,4709,3451=2970,3451,4709,9747$
9857,7973,1565,5512=1565,5512,7973,9857$
6271,3542,4249,7886=3542,4249,6271,7886$
4833,5981,7866,2230=2230,4833,5981,7866$
9812,6052,3157,2620=2620,3157,6052,9812$
6407,9099,5247,7059=5247,6407,7059,9099$
5811,3022,4718,2714=2714,3022,4718,5811$
8769,7423,6066,4609=4609,6066,7423,8769$
2713,6820,5411,9796=2713,5411,6820,9796$
9338,4271,2662,1147=1147,2662,4271,9338$
6757,3289,7889,1682=1682,3289,6757,7889$
2602,5735,9800,8974=2602,5735,8974,9800$
4760,1666,9515,2511=1666,2511,4760,9515$
4517,3810,6937,8854=3810,4517,6937,8854$
8988,7974,4977,5428=4977,5428,7974,8988$
5136,9423,4649,2745=2745,4649,5136,9423$
3341,4479,5544,6517=3341,4479,5544,6517$
3577,4363,8770,6134=3577,4363,6134,8770$
8443,9987,3345,1362=1362,3345,8443,9987$
2955,6697,8811,1156=1156,2955,6697,8811$
5534,6236,4656,3069=3069,4656,5534,6236$
3037,4058,5804,9409=3037,4058,5804,9409$
5102,7806,4088,9645=4088,5102,7806,9645$
1234,6458,9369,8055=1234,6458,8055,9369$
8299,2771,5474,9480=2771,5474,8299,9480$
6432,1054,5756,8663=1054,5756,6432,8663$
1459,2304,8586,6599=1459,2304,6599,8586$
8956,1213,9800,4307=1213,4307,8956,9800$
6536,2573,9726,5757=2573,5757,6536,9726$
8803,7819,4303,5702=4303,5702,7819,8803$
5276,3664,1375,8576=1375,3664,5276,8576$
4318,1069,6039,2711=1069,2711,4318,6039$
7360,1309,6164,8814=1309,6164,7360,8814$
3553,2421,9930,5992=2421,3553,5992,9930$
8755,2452,9171,5617=2452,5617,8755,9171$
7922,4480,9323,8211=4480,7922,8211,9323$
6440,4768,2580,5817=2580,4768,5817,6440$
5264,3981,2410,4446=2410,3981,4446,5264$
9987,5398,1368,3149=1368,3149,5398,9987$
6315,4470,2792,9250=2792,4470,6315,9250$
7536,8663,3228,4103=3228,4103,7536,8663$
7987,1229,8068,3396=1229,3396,7987,8068$
9353,7342,8485,3536=3536,7342,8485,9353$
5583,7336,1412,9784=1412,5583,7336,9784$
2712,6351,9051,8976=2712,6351,8976,9051$
1709,6121,5339,7613=1709,5339,6121,7613$
6165,3123,9297,4085=3123,4085,6165,9297$
3202,7496,6198,9313=3202,6198,7496,9313$
4133,8639,1718,5556=1718,4133,5556,8639$
7245,8701,9583,4691=4691,7245,8701,9583$
7852,5692,3988,1367=1367,3988,5692,7852$
7059,5485,3976,9737=3976,5485,7059,9737$
6342,2252,4183,8494=2252,4183,6342,8494$
7337,9415,8081,5956=5956,7337,8081,9415$
1464,7713,5648,9251=1464,5648,7713,9251$
7777,2560,9636,5920=2560,5920,7777,9636$
2186,5764,3280,9797=2186,3280,5764,9797$
6606,7846,4225,5862=4225,5862,6606,7846$
3444,9038,1983,6636=1983,3444,6636,9038$
9906,1225,7598,8493=1225,7598,8493,9906$
7881,3872,2967,6146=2967,3872,6146,7881$
2990,9857,6683,3329=2990,3329,6683,9857$
6673,7735,2824,4433=2824,4433,6673,7735$
7071,6211,2995,5346=2995,5346,6211,7071$
6027,2733,5792,9289=2733,5792,6027,9289$
4092,1780,3331,2331=1780,2331,3331,4092$
5994,2223,3694,6807=2223,3694,5994,6807$
9900,7905,6963,4825=4825,6963,7905,9900$
7993,4684,5747,3619=3619,4684,5747,7993$
6922,9303,8575,7687=6922,7687,8575,9303$
3578,7977,8010,9247=3578,7977,8010,9247$
4375,3542,5528,7169=3542,4375,5528,7169$
2646,5189,6818,4358=2646,4358,5189,6818$
4406,9195,8512,2873=2873,4406,8512,9195$
9994,7247,4864,8637=4864,7247,8637,9994$
7081,8757,4611,5524=4611,5524,7081,8757$
6555,8063,3032,1933=1933,3032,6555,8063$
3156,2892,9551,4334=2892,3156,4334,9551$
8123,6012,9072,5738=5738,6012,8123,9072$
7690,8653,6916,5399=5399,6916,7690,8653$
2611,3771,6138,1615=1615,2611,3771,6138$
3645,4982,5663,9673=3645,4982,5663,9673$
3185,1628,5637,4245=1628,3185,4245,5637$
9911,5400,8320,1837=1837,5400,8320,9911$
7681,4243,9591,8438=4243,7681,8438,9591$
3786,7589,5844,4087=3786,4087,5844,7589$
2910,9988,1084,5262=1084,2910,5262,9988$
9071,8223,4280,1791=1791,4280,8223,9071$
5902,9362,6833,4263=4263,5902,6833,9362$
8162,2090,6952,7106=2090,6952,7106,8162$
9244,6333,7280,3545=3545,6333,7280,9244$
3805,5932,6748,8790=3805,5932,6748,8790$
9609,6365,3075,1346=1346,3075,6365,9609$
5089,7373,9961,2333=2333,5089,7373,9961$
6822,7744,2186,3960=2186,3960,6822,7744$
4792,1634,6321,7074=1634,4792,6321,7074$
8606,1420,9959,3206=1420,3206,8606,9959$
7600,3361,1090,5209=1090,3361,5209,7600$
3683,7087,4495,8607=3683,4495,7087,8607$
6587,2926,9972,5848=2926,5848,6587,9972$
1677,5636,7635,6237=1677,5636,6237,7635$
7669,8476,6644,9384=6644,7669,8476,9384$
5576,1883,4212,9535=1883,4212,5576,9535$
3685,5283,4257,2879=2879,3685,4257,5283$
8994,2980,7925,3653=2980,3653,7925,8994$
5548,7937,2411,9783=2411,5548,7937,9783$
9620,2334,5763,7580=2334,5763,7580,9620$
9072,3466,4011,7764=3466,4011,7764,9072$
5839,3813,7019,9407=3813,5839,7019,9407$
8621,5617,1352,2063=1352,2063,5617,8621$
2747,3032,7340,9723=2747,3032,7340,9723$
9078,1353,8863,6506=1353,6506,8863,9078$
6919,5807,7783,4963=4963,5807,6919,7783$
8759,7028,2582,5545=2582,5545,7028,8759$
1378,7145,9512,4473=1378,4473,7145,9512$
9110,2669,1982,6297=1982,2669,6297,9110$
2998,5007,4498,9743=2998,4498,5007,9743$
9627,6289,8612,5388=5388,6289,8612,9627$
3047,4345,1371,5391=1371,3047,4345,5391$
3705,2903,6120,5360=2903,3705,5360,6120$
5391,9363,2197,6964=2197,5391,6964,9363$
5763,8892,2084,3813=2084,3813,5763,8892$
5313,9949,8221,1310=1310,5313,8221,9949$
9326,6361,1848,8295=1848,6361,8295,9326$
7495,8239,1453,9823=1453,7495,8239,9823$
8003,4449,5504,2426=2426,4449,5504,8003$
8213,2386,7665,6742=2386,6742,7665,8213$
9578,8655,5530,2290=2290,5530,8655,9578$
9536,8777,7465,3089=3089,7465,8777,9536$
8887,9181,1061,7733=1061,7733,8887,9181$
5888,3962,8223,6592=3962,5888,6592,8223$
4589,8987,9337,1500=1500,4589,8987,9337$
9012,8917,1575,3107=1575,3107,8917,9012$
6649,1846,7406,8967=1846,6649,7406,8967$
2705,5621,3855,6030=2705,3855,5621,6030$
6440,9880,4797,2852=2852,4797,6440,9880$
3322,1543,9549,4334=1543,3322,4334,9549$
1074,9213,4727,8546=1074,4727,8546,9213$
2338,6575,8103,1760=1760,2338,6575,8103$
4609,3674,7527,1614=1614,3674,4609,7527$
7691,8621,3673,9643=3673,7691,8621,9643$
4088,8803,5732,1386=1386,4088,5732,8803$
8263,5672,2486,1938=1938,2486,5672,8263$
3460,5866,6407,7650=3460,5866,6407,7650$
2198,6042,4459,8585=2198,4459,6042,8585$
1431,2371,4958,3950=1431,2371,3950,4958$
6057,5203,7422,3934=3934,5203,6057,7422$
8190,6112,4105,3550=3550,4105,6112,8190$
8379,9994,5821,3221=3221,5821,8379,9994$
3305,7908,5212,4352=3305,4352,5212,7908$
5862,3560,2643,8493=2643,3560,5862,8493$
1906,3179,2819,4446=1906,2819,3179,4446$
7915,8234,9231,3993=3993,7915,8234,9231$
1272,8793,6364,5043=1272,5043,6364,8793$
5404,7541,4511,9359=4511,5404,7541,9359$
7488,4960,3262,5071=3262,4960,5071,7488$
4476,9611,5220,6566=4476,5220,6566,9611$
8839,2833,5409,6495=2833,5409,6495,8839$
5182,8191,6962,4668=4668,5182,6962,8191$
5887,8245,7339,1938=1938,5887,7339,8245$
4143,8608,2960,7027=2960,4143,7027,8608$
6235,1816,3804,8935=1816,3804,6235,8935$
6874,2130,8342,9530=2130,6874,8342,9530$
1673,6774,9785,4827=1673,4827,6774,9785$
5940,2102,4241,8571=2102,4241,5940,8571$
6703,7215,2439,4129=2439,4129,6703,7215$
7161,2951,1894,3067=1894,2951,3067,7161$
7742,3529,6163,1712=1712,3529,6163,7742$
1634,2915,3151,9251=1634,2915,3151,9251$
1251,7714,3240,6824=1251,3240,6824,7714$
8065,3607,4002,2019=2019,3607,4002,8065$
1198,5246,4759,8506=1198,4759,5246,8506$
8305,9116,6835,5179=5179,6835,8305,9116$
9762,5001,4001,7881=4001,5001,7881,9762$
1188,5244,6285,9410=1188,5244,6285,9410$
7122,2151,1647,4732=1647,2151,4732,7122$
9936,3000,2892,1659=1659,2892,3000,9936$
8008,5663,2171,7376=2171,5663,7376,8008$
1729,9935,5522,7756=1729,5522,7756,9935$
6060,7529,3214,9473=3214,6060,7529,9473$
9672,7547,3594,8947=3594,7547,8947,9672$
9506,5948,2881,3419=2881,3419,5948,9506$
2548,6961,4735,9061=2548,4735,6961,9061$
5515,2937,4941,3595=2937,3595,4941,5515$
1368,7321,9517,4560=1368,4560,7321,9517$
4876,5521,9137,6726=4876,5521,6726,9137$
7814,2285,5781,8440=2285,5781,7814,8440$
8801,6374,7112,1119=1119,6374,7112,8801$
5632,6741,2631,9231=2631,5632,6741,9231$
2126,1621,3487,5283=1621,2126,3487,5283$
5849,9399,4092,6713=4092,5849,6713,9399$
6713,9364,1894,7315=1894,6713,7315,9364$
6103,9760,2556,1728=1728,2556,6103,9760$
8360,2459,7356,9709=2459,7356,8360,9709$
7254,9195,1071,6565=1071,6565,7254,9195$
5496,9828,2638,6541=2638,5496,6541,9828$
6351,9865,5026,3460=3460,5026,6351,9865$
5282,4934,7613,3923=3923,4934,5282,7613$
9631,7467,2977,6298=2977,6298,7467,9631$
3001,2311,4350,8862=2311,3001,4350,8862$
5770,8392,4869,9517=4869,5770,8392,9517$
7749,5406,8347,9428=5406,7749,8347,9428$
2411,3066,9014,1105=1105,2411,3066,9014$
1046,9832,2666,6486=1046,2666,6486,9832$
2763,8730,1711,3416=1711,2763,3416,8730$
9750,3390,6710,7678=3390,6710,7678,9750$
7255,5988,8085,6659=5988,6659,7255,8085$
1526,7973,4744,6203=1526,4744,6203,7973$
8701,6147,7982,1137=1137,6147,7982,8701$
5743,3314,2884,9160=2884,3314,5743,9160$
2810,1864,9386,6795=1864,2810,6795,9386$
