1115,1281,1958,1371=1115,1281,1371,1958$
3473,3646,3827,3084=3084,3473,3646,3827$
9541,9883,9983,9720=9541,9720,9883,9983$
7626,7932,7563,7138=7138,7563,7626,7932$
8957,8799,8232,8087=8087,8232,8799,8957$
3643,3067,3955,3504=3067,3504,3643,3955$
3388,3477,3777,3940=3388,3477,3777,3940$
6668,6844,6734,6981=6668,6734,6844,6981$
1039,1250,1420,1112=1039,1112,1250,1420$
6437,6291,6514,6023=6023,6291,6437,6514$
3535,3106,3730,3474=3106,3474,3535,3730$
9882,9695,9377,9901=9377,9695,9882,9901$
1764,1935,1156,1475=1156,1475,1764,1935$
2538,2405,2065,2904=2065,2405,2538,2904$
7623,7180,7501,7370=7180,7370,7501,7623$
4398,4489,4902,4120=4120,4398,4489,4902$
7768,7946,7617,7111=7111,7617,7768,7946$
4384,4287,4613,4135=4135,4287,4384,4613$
9650,9986,9119,9728=9119,9650,9728,9986$
2156,2928,2739,2017=2017,2156,2739,2928$
4396,4991,4782,4038=4038,4396,4782,4991$
5115,5709,5809,5265=5115,5265,5709,5809$
2749,2618,2114,2052=2052,2114,2618,2749$
9593,9169,9079,9853=9079,9169,9593,9853$
9837,9641,9936,9455=9455,9641,9837,9936$
3818,3914,3167,3518=3167,3518,3818,3914$
6880,6994,6447,6309=6309,6447,6880,6994$
1474,1096,1813,1357=1096,1357,1474,1813$
1584,1179,1222,1784=1179,1222,1584,1784$
1764,1555,1107,1446=1107,1446,1555,1764$
5310,5876,5545,5453=5310,5453,5545,5876$
5851,5583,5611,5222=5222,5583,5611,5851$
9512,9094,9893,9259=9094,9259,9512,9893$
8624,8037,8239,8732=8037,8239,8624,8732$
3201,3931,3889,3451=3201,3451,3889,3931$
5354,5002,5588,5917=5002,5354,5588,5917$
4608,4332,4975,4790=4332,4608,4790,4975$
8710,8927,8488,8500=8488,8500,8710,8927$
3223,3678,3149,3959=3149,3223,3678,3959$
2845,2677,2980,2029=2029,2677,2845,2980$
2591,2496,2757,2965=2496,2591,2757,2965$
9050,9174,9930,9421=9050,9174,9421,9930$
4918,4797,4217,4441=4217,4441,4797,4918$
8998,8251,8334,8186=8186,8251,8334,8998$
2935,2435,2257,2371=2257,2371,2435,2935$
4949,4611,4432,4574=4432,4574,4611,4949$
4431,4861,4972,4529=4431,4529,4861,4972$
4622,4093,4178,4578=4093,4178,4578,4622$
7017,7403,7240,7302=7017,7240,7302,7403$
5071,5115,5499,5807=5071,5115,5499,5807$
6355,6998,6422,6012=6012,6355,6422,6998$
2633,2739,2489,2176=2176,2489,2633,2739$
8783,8216,8052,8852=8052,8216,8783,8852$
8409,8267,8326,8642=8267,8326,8409,8642$
5142,5085,5740,5989=5085,5142,5740,5989$
5208,5509,5014,5359=5014,5208,5359,5509$
1861,1156,1343,1072=1072,1156,1343,1861$
6952,6466,6195,6580=6195,6466,6580,6952$
6535,6685,6959,6833=6535,6685,6833,6959$
8841,8174,8358,8546=8174,8358,8546,8841$
8237,8978,8357,8665=8237,8357,8665,8978$
7405,7877,7310,7978=7310,7405,7877,7978$
7801,7709,7084,7654=7084,7654,7709,7801$
6783,6559,6482,6353=6353,6482,6559,6783$
3592,3944,3277,3629=3277,3592,3629,3944$
1124,1943,1563,1284=1124,1284,1563,1943$
1118,1656,1959,1472=1118,1472,1656,1959$
2639,2515,2348,2810=2348,2515,2639,2810$
4081,4763,4184,4391=4081,4184,4391,4763$
7705,7354,7929,7136=7136,7354,7705,7929$
5597,5003,5414,5787=5003,5414,5597,5787$
4862,4056,4117,4291=4056,4117,4291,4862$
3487,3709,3279,3657=3279,3487,3657,3709$
2107,2565,2488,2720=2107,2488,2565,2720$
9651,9040,9348,9598=9040,9348,9598,9651$
3735,3666,3407,3581=3407,3581,3666,3735$
7102,7477,7234,7324=7102,7234,7324,7477$
8914,8097,8842,8448=8097,8448,8842,8914$
1003,1240,1756,1833=1003,1240,1756,1833$
6286,6303,6600,6485=6286,6303,6485,6600$
2406,2883,2504,2118=2118,2406,2504,2883$
1630,1039,1896,1264=1039,1264,1630,1896$
9040,9803,9797,9624=9040,9624,9797,9803$
8910,8071,8427,8126=8071,8126,8427,8910$
8841,8188,8468,8928=8188,8468,8841,8928$
8622,8218,8806,8483=8218,8483,8622,8806$
4874,4722,4191,4263=4191,4263,4722,4874$
7970,7435,7027,7870=7027,7435,7870,7970$
9004,9600,9302,9449=9004,9302,9449,9600$
6604,6913,6710,6246=6246,6604,6710,6913$
6321,6641,6524,6002=6002,6321,6524,6641$
8094,8255,8787,8836=8094,8255,8787,8836$
3075,3363,3264,3783=3075,3264,3363,3783$
5144,5945,5237,5814=5144,5237,5814,5945$
6859,6272,6750,6152=6152,6272,6750,6859$
3850,3731,3573,3117=3117,3573,3731,3850$
9136,9756,9696,9929=9136,9696,9756,9929$
3390,3223,3748,3921=3223,3390,3748,3921$
4095,4431,4639,4383=4095,4383,4431,4639$
6770,6845,6939,6266=6266,6770,6845,6939$
9502,9912,9779,9458=9458,9502,9779,9912$
5410,5772,5361,5933=5361,5410,5772,5933$
9428,9312,9587,9061=9061,9312,9428,9587$
5041,5255,5957,5689=5041,5255,5689,5957$
4029,4182,4350,4871=4029,4182,4350,4871$
2626,2048,2486,2510=2048,2486,2510,2626$
8995,8322,8062,8822=8062,8322,8822,8995$
8863,8564,8650,8255=8255,8564,8650,8863$
7451,7843,7932,7338=7338,7451,7843,7932$
6533,6675,6949,6270=6270,6533,6675,6949$
4769,4182,4306,4661=4182,4306,4661,4769$
7929,7816,7095,7536=7095,7536,7816,7929$
1692,1964,1471,1540=1471,1540,1692,1964$
3644,3503,3371,3741=3371,3503,3644,3741$
5842,5773,5913,5120=5120,5773,5842,5913$
5651,5794,5084,5425=5084,5425,5651,5794$
4004,4685,4357,4289=4004,4289,4357,4685$
2348,2918,2547,2824=2348,2547,2824,2918$
3431,3710,3088,3236=3088,3236,3431,3710$
8985,8407,8141,8898=8141,8407,8898,8985$
9086,9230,9681,9467=9086,9230,9467,9681$
4413,4556,4876,4732=4413,4556,4732,4876$
6323,6814,6043,6990=6043,6323,6814,6990$
1126,1533,1431,1865=1126,1431,1533,1865$
9304,9860,9060,9960=9060,9304,9860,9960$
1639,1485,1299,1538=1299,1485,1538,1639$
9574,9361,9458,9622=9361,9458,9574,9622$
9512,9734,9235,9132=9132,9235,9512,9734$
5716,5677,5078,5830=5078,5677,5716,5830$
3821,3948,3585,3218=3218,3585,3821,3948$
1710,1345,1454,1184=1184,1345,1454,1710$
4962,4817,4324,4002=4002,4324,4817,4962$
3222,3906,3725,3447=3222,3447,3725,3906$
8055,8470,8818,8622=8055,8470,8622,8818$
2463,2122,2915,2055=2055,2122,2463,2915$
8809,8371,8703,8549=8371,8549,8703,8809$
1228,1946,1389,1401=1228,1389,1401,1946$
6326,6550,6153,6620=6153,6326,6550,6620$
2907,2797,2072,2383=2072,2383,2797,2907$
2551,2853,2259,2047=2047,2259,2551,2853$
8906,8795,8318,8872=8318,8795,8872,8906$
7870,7110,7971,7572=7110,7572,7870,7971$
2884,2766,2500,2051=2051,2500,2766,2884$
3622,3180,3222,3812=3180,3222,3622,3812$
4305,4816,4266,4594=4266,4305,4594,4816$
2016,2994,2614,2461=2016,2461,2614,2994$
7303,7183,7899,7982=7183,7303,7899,7982$
1378,1239,1640,1855=1239,1378,1640,1855$
7536,7037,7673,7956=7037,7536,7673,7956$
8680,8306,8534,8742=8306,8534,8680,8742$
3931,3721,3295,3590=3295,3590,3721,3931$
9035,9424,9276,9144=9035,9144,9276,9424$
6147,6499,6501,6897=6147,6499,6501,6897$
7855,7514,7993,7146=7146,7514,7855,7993$
7862,7015,7431,7546=7015,7431,7546,7862$
5341,5079,5122,5818=5079,5122,5341,5818$
2294,2343,2804,2437=2294,2343,2437,2804$
4328,4847,4149,4632=4149,4328,4632,4847$
4828,4918,4443,4546=4443,4546,4828,4918$
2060,2435,2531,2305=2060,2305,2435,2531$
1834,1657,1242,1445=1242,1445,1657,1834$
9279,9035,9959,9775=9035,9279,9775,9959$
1253,1578,1834,1766=1253,1578,1766,1834$
3052,3498,3235,3722=3052,3235,3498,3722$
5125,5679,5793,5476=5125,5476,5679,5793$
2005,2504,2481,2850=2005,2481,2504,2850$
8893,8113,8782,8927=8113,8782,8893,8927$
1849,1344,1262,1985=1262,1344,1849,1985$
3100,3729,3588,3007=3007,3100,3588,3729$
3767,3696,3890,3385=3385,3696,3767,3890$
6850,6444,6716,6524=6444,6524,6716,6850$
3768,3114,3912,3464=3114,3464,3768,3912$
2004,2180,2278,2399=2004,2180,2278,2399$
3727,3892,3286,3505=3286,3505,3727,3892$
5137,5515,5675,5843=5137,5515,5675,5843$
1537,1884,1611,1019=1019,1537,1611,1884$
4842,4188,4405,4928=4188,4405,4842,4928$
4323,4778,4161,4579=4161,4323,4579,4778$
9578,9032,9164,9950=9032,9164,9578,9950$
2889,2614,2126,2781=2126,2614,2781,2889$
1421,1550,1128,1959=1128,1421,1550,1959$
7825,7246,7068,7586=7068,7246,7586,7825$
1013,1818,1300,1151=1013,1151,1300,1818$
8171,8800,8233,8629=8171,8233,8629,8800$
8329,8130,8494,8781=8130,8329,8494,8781$
5396,5422,5208,5847=5208,5396,5422,5847$
2175,2651,2310,2028=2028,2175,2310,2651$
5504,5153,5749,5236=5153,5236,5504,5749$
6095,6578,6769,6636=6095,6578,6636,6769$
1453,1357,1177,1545=1177,1357,1453,1545$
4594,4238,4494,4167=4167,4238,4494,4594$
9458,9778,9013,9309=9013,9309,9458,9778$
5138,5301,5045,5577=5045,5138,5301,5577$
7325,7119,7626,7986=7119,7325,7626,7986$
5242,5869,5062,5303=5062,5242,5303,5869$
3899,3720,3209,3068=3068,3209,3720,3899$
9339,9690,9202,9728=9202,9339,9690,9728$
3095,3274,3611,3495=3095,3274,3495,3611$
9441,9056,9188,9764=9056,9188,9441,9764$
4094,4637,4513,4889=4094,4513,4637,4889$
9874,9087,9730,9463=9087,9463,9730,9874$
9293,9650,9855,9793=9293,9650,9793,9855$
6126,6069,6380,6293=6069,6126,6293,6380$
1828,1398,1160,1008=1008,1160,1398,1828$
3197,3774,3404,3389=3197,3389,3404,3774$
1347,1874,1636,1265=1265,1347,1636,1874$
4165,4406,4703,4831=4165,4406,4703,4831$
7992,7437,7113,7012=7012,7113,7437,7992$
6997,6313,6099,6215=6099,6215,6313,6997$
5914,5030,5463,5731=5030,5463,5731,5914$
6710,6988,6805,6636=6636,6710,6805,6988$
6340,6899,6253,6144=6144,6253,6340,6899$
7394,7155,7505,7075=7075,7155,7394,7505$
1414,1126,1877,1038=1038,1126,1414,1877$
8358,8479,8522,8858=8358,8479,8522,8858$
8890,8713,8212,8175=8175,8212,8713,8890$
7969,7014,7770,7117=7014,7117,7770,7969$
2231,2633,2096,2719=2096,2231,2633,2719$
2068,2525,2737,2409=2068,2409,2525,2737$
6708,6244,6842,6972=6244,6708,6842,6972$
5858,5561,5229,5340=5229,5340,5561,5858$
5589,5620,5372,5451=5372,5451,5589,5620$
4829,4047,4548,4984=4047,4548,4829,4984$
6295,6626,6066,6827=6066,6295,6626,6827$
4147,4717,4890,4256=4147,4256,4717,4890$
2173,2860,2490,2985=2173,2490,2860,2985$
9798,9891,9093,9429=9093,9429,9798,9891$
2551,2263,2333,2874=2263,2333,2551,2874$
8086,8137,8225,8568=8086,8137,8225,8568$
2641,2800,2011,2778=2011,2641,2778,2800$
8175,8445,8687,8216=8175,8216,8445,8687$
2120,2357,2661,2911=2120,2357,2661,2911$
3597,3859,3744,3921=3597,3744,3859,3921$
7932,7450,7669,7831=7450,7669,7831,7932$
2342,2656,2560,2871=2342,2560,2656,2871$
9754,9201,9561,9193=9193,9201,9561,9754$
3093,3253,3639,3445=3093,3253,3445,3639$
6636,6943,6435,6103=6103,6435,6636,6943$
3736,3326,3490,3018=3018,3326,3490,3736$
5785,5685,5122,5265=5122,5265,5685,5785$
2269,2592,2406,2328=2269,2328,2406,2592$
6685,6266,6577,6892=6266,6577,6685,6892$
3844,3986,3713,3145=3145,3713,3844,3986$
2828,2197,2541,2619=2197,2541,2619,2828$
8154,8717,8036,8582=8036,8154,8582,8717$
8981,8211,8570,8015=8015,8211,8570,8981$
9773,9197,9561,9358=9197,9358,9561,9773$
7161,7407,7021,7274=7021,7161,7274,7407$
2474,2339,2176,2642=2176,2339,2474,2642$
5885,5259,5677,5131=5131,5259,5677,5885$
6192,6826,6949,6387=6192,6387,6826,6949$
2238,2193,2840,2311=2193,2238,2311,2840$
7209,7720,7427,7887=7209,7427,7720,7887$
3014,3698,3975,3724=3014,3698,3724,3975$
3604,3890,3351,3428=3351,3428,3604,3890$
8529,8140,8017,8800=8017,8140,8529,8800$
7354,7411,7069,7289=7069,7289,7354,7411$
5410,5706,5969,5341=5341,5410,5706,5969$
3514,3695,3181,3966=3181,3514,3695,3966$
5227,5918,5452,5885=5227,5452,5885,5918$
6104,6498,6998,6216=6104,6216,6498,6998$
8483,8956,8598,8880=8483,8598,8880,8956$
2335,2423,2563,2846=2335,2423,2563,2846$
3709,3402,3898,3024=3024,3402,3709,3898$
3308,3734,3544,3428=3308,3428,3544,3734$
9823,9397,9616,9754=9397,9616,9754,9823$
2673,2896,2445,2134=2134,2445,2673,2896$
6362,6721,6027,6515=6027,6362,6515,6721$
1064,1593,1864,1907=1064,1593,1864,1907$
4712,4541,4348,4040=4040,4348,4541,4712$
7193,7746,7216,7049=7049,7193,7216,7746$
1720,1185,1457,1205=1185,1205,1457,1720$
5190,5380,5765,5000=5000,5190,5380,5765$
3261,3305,3934,3559=3261,3305,3559,3934$
9216,9795,9037,9303=9037,9216,9303,9795$
1912,1381,1509,1155=1155,1381,1509,1912$
7514,7923,7129,7789=7129,7514,7789,7923$
2687,2382,2813,2244=2244,2382,2687,2813$
1501,1074,1446,1894=1074,1446,1501,1894$
9711,9549,9040,9208=9040,9208,9549,9711$
3108,3614,3315,3060=3060,3108,3315,3614$
2982,2358,2177,2509=2177,2358,2509,2982$
7637,7290,7093,7388=7093,7290,7388,7637$
3039,3138,3732,3269=3039,3138,3269,3732$
5238,5480,5970,5501=5238,5480,5501,5970$
9165,9487,9824,9243=9165,9243,9487,9824$
1261,1001,1901,1823=1001,1261,1823,1901$
9240,9475,9983,9108=9108,9240,9475,9983$
8795,8620,8461,8399=8399,8461,8620,8795$
6536,6463,6322,6226=6226,6322,6463,6536$
2644,2000,2319,2556=2000,2319,2556,2644$
7379,7987,7100,7752=7100,7379,7752,7987$
9984,9660,9558,9391=9391,9558,9660,9984$
5264,5405,5855,5331=5264,5331,5405,5855$
3867,3981,3457,3072=3072,3457,3867,3981$
5717,5878,5415,5345=5345,5415,5717,5878$
3477,3370,3782,3129=3129,3370,3477,3782$
2367,2631,2771,2251=2251,2367,2631,2771$
9980,9374,9247,9727=9247,9374,9727,9980$
8459,8094,8757,8981=8094,8459,8757,8981$
4453,4191,4633,4098=4098,4191,4453,4633$
6042,6620,6797,6904=6042,6620,6797,6904$
9086,9219,9713,9120=9086,9120,9219,9713$
5855,5727,5988,5080=5080,5727,5855,5988$
5725,5985,5208,5357=5208,5357,5725,5985$
3528,3661,3828,3312=3312,3528,3661,3828$
7346,7186,7652,7525=7186,7346,7525,7652$
5964,5265,5637,5100=5100,5265,5637,5964$
7531,7675,7962,7705=7531,7675,7705,7962$
2245,2500,2365,2023=2023,2245,2365,2500$
9844,9497,9685,9265=9265,9497,9685,9844$
3117,3632,3239,3934=3117,3239,3632,3934$
8081,8422,8257,8588=8081,8257,8422,8588$
9039,9409,9593,9200=9039,9200,9409,9593$
6979,6494,6708,6501=6494,6501,6708,6979$
3224,3183,3373,3044=3044,3183,3224,3373$
5013,5693,5556,5342=5013,5342,5556,5693$
9303,9126,9780,9257=9126,9257,9303,9780$
8416,8219,8517,8729=8219,8416,8517,8729$
6102,6786,6860,6046=6046,6102,6786,6860$
2582,2240,2987,2068=2068,2240,2582,2987$
1460,1111,1601,1547=1111,1460,1547,1601$
1278,1724,1683,1902=1278,1683,1724,1902$
1007,1253,1795,1918=1007,1253,1795,1918$
7099,7153,7321,7765=7099,7153,7321,7765$
2728,2308,2240,2527=2240,2308,2527,2728$
7734,7475,7344,7178=7178,7344,7475,7734$
6575,6454,6324,6282=6282,6324,6454,6575$
6323,6091,6147,6219=6091,6147,6219,6323$
8244,8452,8825,8692=8244,8452,8692,8825$
8796,8878,8615,8106=8106,8615,8796,8878$
1820,1699,1398,1731=1398,1699,1731,1820$
5371,5231,5110,5928=5110,5231,5371,5928$
3177,3026,3364,3985=3026,3177,3364,3985$
5934,5432,5529,5372=5372,5432,5529,5934$
7928,7442,7190,7286=7190,7286,7442,7928$
6712,6512,6800,6316=6316,6512,6712,6800$
2748,2860,2384,2481=2384,2481,2748,2860$
8019,8200,8317,8724=8019,8200,8317,8724$
8151,8060,8224,8519=8060,8151,8224,8519$
3119,3656,3543,3833=3119,3543,3656,3833$
8551,8826,8490,8181=8181,8490,8551,8826$
1702,1910,1112,1081=1081,1112,1702,1910$
3342,3860,3288,3119=3119,3288,3342,3860$
9224,9962,9684,9400=9224,9400,9684,9962$
1974,1868,1121,1598=1121,1598,1868,1974$
3665,3814,3385,3723=3385,3665,3723,3814$
5734,5339,5638,5428=5339,5428,5638,5734$
4070,4985,4435,4544=4070,4435,4544,4985$
3564,3710,3821,3626=3564,3626,3710,3821$
2993,2692,2494,2293=2293,2494,2692,2993$
8154,8731,8332,8036=8036,8154,8332,8731$
5647,5462,5213,5364=5213,5364,5462,5647$
5957,5627,5465,5331=5331,5465,5627,5957$
2864,2612,2575,2395=2395,2575,2612,2864$
2774,2913,2818,2166=2166,2774,2818,2913$
7630,7590,7025,7838=7025,7590,7630,7838$
5981,5838,5627,5429=5429,5627,5838,5981$
1816,1736,1492,1616=1492,1616,1736,1816$
9074,9194,9885,9751=9074,9194,9751,9885$
9584,9252,9334,9166=9166,9252,9334,9584$
2343,2439,2600,2057=2057,2343,2439,2600$
4551,4477,4891,4008=4008,4477,4551,4891$
4276,4136,4892,4626=4136,4276,4626,4892$
3456,3319,3004,3966=3004,3319,3456,3966$
2239,2363,2413,2102=2102,2239,2363,2413$
5071,5980,5813,5459=5071,5459,5813,5980$
3907,3832,3115,3505=3115,3505,3832,3907$
6447,6733,6675,6012=6012,6447,6675,6733$
1433,1996,1312,1856=1312,1433,1856,1996$
9623,9539,9315,9731=9315,9539,9623,9731$
2948,2883,2259,2643=2259,2643,2883,2948$
3622,3163,3432,3006=3006,3163,3432,3622$
2448,2630,2551,2070=2070,2448,2551,2630$
9386,9574,9243,9118=9118,9243,9386,9574$
5808,5682,5259,5977=5259,5682,5808,5977$
4359,4901,4094,4176=4094,4176,4359,4901$
5384,5888,5748,5021=5021,5384,5748,5888$
3115,3057,3893,3703=3057,3115,3703,3893$
1642,1532,1230,1781=1230,1532,1642,1781$
8889,8283,8148,8328=8148,8283,8328,8889$
5409,5326,5297,5539=5297,5326,5409,5539$
5445,5536,5819,5951=5445,5536,5819,5951$
7836,7578,7156,7428=7156,7428,7578,7836$
6919,6880,6042,6220=6042,6220,6880,6919$
9635,9242,9372,9746=9242,9372,9635,9746$
4581,4022,4487,4806=4022,4487,4581,4806$
5654,5838,5393,5035=5035,5393,5654,5838$
6545,6972,6633,6132=6132,6545,6633,6972$
7639,7119,7354,7899=7119,7354,7639,7899$
9732,9482,9309,9872=9309,9482,9732,9872$
4995,4777,4086,4864=4086,4777,4864,4995$
7451,7978,7149,7779=7149,7451,7779,7978$
1789,1946,1104,1359=1104,1359,1789,1946$
8063,8394,8530,8679=8063,8394,8530,8679$
2302,2458,2750,2661=2302,2458,2661,2750$
1673,1952,1436,1381=1381,1436,1673,1952$
7190,7811,7714,7003=7003,7190,7714,7811$
1916,1033,1595,1393=1033,1393,1595,1916$
3759,3594,3461,3096=3096,3461,3594,3759$
2055,2465,2186,2689=2055,2186,2465,2689$
2725,2009,2884,2131=2009,2131,2725,2884$
3716,3849,3342,3501=3342,3501,3716,3849$
1805,1202,1724,1586=1202,1586,1724,1805$
1368,1791,1578,1461=1368,1461,1578,1791$
6830,6110,6613,6488=6110,6488,6613,6830$
5463,5882,5224,5113=5113,5224,5463,5882$
7526,7421,7760,7289=7289,7421,7526,7760$
9637,9321,9256,9440=9256,9321,9440,9637$
3865,3629,3393,3016=3016,3393,3629,3865$
9621,9020,9977,9226=9020,9226,9621,9977$
3691,3523,3443,3335=3335,3443,3523,3691$
7316,7285,7805,7435=7285,7316,7435,7805$
6972,6842,6027,6643=6027,6643,6842,6972$
3626,3926,3021,3517=3021,3517,3626,3926$
2530,2354,2405,2110=2110,2354,2405,2530$
7528,7360,7907,7715=7360,7528,7715,7907$
5458,5659,5738,5115=5115,5458,5659,5738$
4885,4190,4743,4936=4190,4743,4885,4936$
4152,4542,4403,4719=4152,4403,4542,4719$
2618,2449,2738,2573=2449,2573,2618,2738$
3160,3496,3613,3979=3160,3496,3613,3979$
1206,1587,1921,1793=1206,1587,1793,1921$
7743,7527,7164,7870=7164,7527,7743,7870$
4463,4259,4715,4642=4259,4463,4642,4715$
6331,6037,6493,6110=6037,6110,6331,6493$
7653,7446,7820,7974=7446,7653,7820,7974$
4727,4171,4384,4628=4171,4384,4628,4727$
1800,1039,1754,1100=1039,1100,1754,1800$
3299,3978,3199,3000=3000,3199,3299,3978$
4822,4083,4508,4132=4083,4132,4508,4822$
1835,1583,1135,1458=1135,1458,1583,1835$
6673,6789,6907,6418=6418,6673,6789,6907$
2227,2067,2415,2161=2067,2161,2227,2415$
7680,7305,7433,7187=7187,7305,7433,7680$
5274,5991,5519,5705=5274,5519,5705,5991$
1399,1820,1777,1618=1399,1618,1777,1820$
2976,2609,2861,2041=2041,2609,2861,2976$
2746,2274,2636,2137=2137,2274,2636,2746$
3426,3562,3212,3322=3212,3322,3426,3562$
6257,6404,6912,6629=6257,6404,6629,6912$
3750,3891,3293,3577=3293,3577,3750,3891$
8430,8141,8588,8772=8141,8430,8588,8772$
8178,8652,8062,8324=8062,8178,8324,8652$
6718,6672,6007,6980=6007,6672,6718,6980$
6053,6863,6658,6732=6053,6658,6732,6863$
8314,8534,8033,8780=8033,8314,8534,8780$
1708,1096,1263,1397=1096,1263,1397,1708$
7182,7933,7282,7514=7182,7282,7514,7933$
2695,2596,2995,2797=2596,2695,2797,2995$
2407,2152,2069,2265=2069,2152,2265,2407$
7616,7454,7059,7747=7059,7454,7616,7747$
4826,4458,4296,4356=4296,4356,4458,4826$
3184,3820,3509,3497=3184,3497,3509,3820$
8510,8203,8611,8489=8203,8489,8510,8611$
7777,7630,7034,7484=7034,7484,7630,7777$
8737,8251,8812,8435=8251,8435,8737,8812$
1070,1829,1707,1674=1070,1674,1707,1829$
7964,7638,7241,7120=7120,7241,7638,7964$
5682,5001,5244,5151=5001,5151,5244,5682$
4211,4588,4109,4690=4109,4211,4588,4690$
9677,9013,9774,9299=9013,9299,9677,9774$
7838,7990,7222,7083=7083,7222,7838,7990$
3654,3991,3435,3160=3160,3435,3654,3991$
5443,5516,5671,5101=5101,5443,5516,5671$
7329,7136,7906,7263=7136,7263,7329,7906$
1093,1925,1871,1205=1093,1205,1871,1925$
2348,2035,2828,2624=2035,2348,2624,2828$
5233,5762,5414,5187=5187,5233,5414,5762$
7377,7449,7084,7853=7084,7377,7449,7853$
2801,2497,2501,2233=2233,2497,2501,2801$
7556,7868,7132,7686=7132,7556,7686,7868$
6927,6223,6834,6515=6223,6515,6834,6927$
1254,1306,1461,1169=1169,1254,1306,1461$
6714,6913,6535,6078=6078,6535,6714,6913$
7675,7875,7356,7552=7356,7552,7675,7875$
9956,9480,9760,9380=9380,9480,9760,9956$
7838,7463,7966,7626=7463,7626,7838,7966$
4448,4514,4077,4758=4077,4448,4514,4758$
9208,9641,9889,9161=9161,9208,9641,9889$
8294,8037,8170,8958=8037,8170,8294,8958$
7402,7137,7881,7206=7137,7206,7402,7881$
4390,4483,4071,4236=4071,4236,4390,4483$
6010,6775,6145,6543=6010,6145,6543,6775$
1578,1484,1201,1182=1182,1201,1484,1578$
6967,6580,6614,6203=6203,6580,6614,6967$
6791,6647,6841,6456=6456,6647,6791,6841$
8475,8276,8349,8801=8276,8349,8475,8801$
5275,5139,5966,5034=5034,5139,5275,5966$
6938,6147,6767,6523=6147,6523,6767,6938$
7727,7342,7647,7458=7342,7458,7647,7727$
9326,9536,9090,9977=9090,9326,9536,9977$
5019,5819,5749,5360=5019,5360,5749,5819$
6513,6406,6168,6698=6168,6406,6513,6698$
7282,7387,7641,7473=7282,7387,7473,7641$
2662,2578,2236,2701=2236,2578,2662,2701$
7174,7878,7619,7978=7174,7619,7878,7978$
5290,5586,5968,5838=5290,5586,5838,5968$
4497,4663,4572,4809=4497,4572,4663,4809$
1827,1414,1093,1398=1093,1398,1414,1827$
7212,7623,7351,7865=7212,7351,7623,7865$
6413,6590,6067,6860=6067,6413,6590,6860$
2473,2291,2654,2954=2291,2473,2654,2954$
9837,9591,9403,9631=9403,9591,9631,9837$
5734,5612,5960,5447=5447,5612,5734,5960$
3005,3764,3140,3370=3005,3140,3370,3764$
1713,1062,1995,1307=1062,1307,1713,1995$
8740,8518,8471,8902=8471,8518,8740,8902$
8443,8085,8971,8830=8085,8443,8830,8971$
